profile	symbol	kind	field	shape	value	line
vanilla	order/encounter18	encounter	parley_encounter	number	0	1
vanilla	order/encounter18	encounter	quest_list	dictionary	<dictionary 4 tokens>	1
vanilla	order/encounter18	encounter	scenario	text	Order1	1
vanilla	order/encounter18	encounter	setup	procedure	<procedure 3 tokens>	1
vanilla	order/encounter18	encounter	spoils	procedure	<procedure 5 tokens>	1
vanilla	order/encounter18	encounter	sprite_type	expression	terrainsprites begin cave end	1
vanilla	order/encounter18	encounter	tileset	text	til/aibldg01.til	1
vanilla	order/encounter18	encounter	unknown_name	name	T_scenario_order_encounter18_unknown_name	1
vanilla	order/encounter19	encounter	ai_leave_alone	name	true	1
vanilla	order/encounter19	encounter	alldie	procedure	<procedure 4 tokens>	1
vanilla	order/encounter19	encounter	army_spoils_list	procedure	<procedure 2 tokens>	1
vanilla	order/encounter19	encounter	discover_message	procedure	<procedure 3 tokens>	1
vanilla	order/encounter19	encounter	dummy	array	<array 5 tokens>	1
vanilla	order/encounter19	encounter	encounter	procedure	<procedure 28 tokens>	1
vanilla	order/encounter19	encounter	encounter_enter_text	name	T_scenario_order_encounter19_enter	1
vanilla	order/encounter19	encounter	encounter_exit_text	name	T_scenario_order_encounter19_exit	1
vanilla	order/encounter19	encounter	faith	name	ORDER	1
vanilla	order/encounter19	encounter	flee	procedure	<procedure 4 tokens>	1
vanilla	order/encounter19	encounter	key	text	ora1e19 - e19 5lvl	1
vanilla	order/encounter19	encounter	lose	procedure	<procedure 4 tokens>	1
vanilla	order/encounter19	encounter	mapfile	text	map/fienc1.smp	1
vanilla	order/encounter19	encounter	name	name	T_scenario_order_encounter19_name	1
vanilla	order/encounter19	encounter	on_new_game	procedure	<procedure 3 tokens>	1
vanilla	order/encounter19	encounter	owner	name	WANDERING_MONSTER_PLAYER	1
vanilla	order/encounter19	encounter	parley_encounter	number	0	1
vanilla	order/encounter19	encounter	scenario	text	Order1	1
vanilla	order/encounter19	encounter	setup	procedure	<procedure 3 tokens>	1
vanilla	order/encounter19	encounter	spoils	procedure	<procedure 10 tokens>	1
vanilla	order/encounter19	encounter	sprite_type	expression	terrainsprites begin cave end	1
vanilla	order/encounter19	encounter	tileset	text	til/cavelava.til	1
vanilla	order/encounter19	encounter	unknown_name	name	T_scenario_order_encounter19_unknown_name	1
vanilla	order/encounter2	encounter	ai_leave_alone	name	true	1
vanilla	order/encounter2	encounter	alldie	procedure	<procedure 4 tokens>	1
vanilla	order/encounter2	encounter	army_specification	procedure	<procedure 19 tokens>	1
vanilla	order/encounter2	encounter	artifact_spoils_list	procedure	<procedure 5 tokens>	1
vanilla	order/encounter2	encounter	discover_message	procedure	<procedure 3 tokens>	1
vanilla	order/encounter2	encounter	dummy	array	<array 5 tokens>	1
vanilla	order/encounter2	encounter	encounter	procedure	<procedure 28 tokens>	1
vanilla	order/encounter2	encounter	encounter_enter_text	name	T_scenario_order_encounter2_enter	1
vanilla	order/encounter2	encounter	encounter_exit_text	name	T_scenario_order_encounter2_exit	1
vanilla	order/encounter2	encounter	faith	name	ORDER	1
vanilla	order/encounter2	encounter	flee	procedure	<procedure 4 tokens>	1
vanilla	order/encounter2	encounter	key	text	or a1e2 - enc2	1
vanilla	order/encounter2	encounter	lose	procedure	<procedure 4 tokens>	1
vanilla	order/encounter2	encounter	mapfile	text	map/dragonduel.smp	1
vanilla	order/encounter2	encounter	name	name	T_scenario_order_encounter2_name	1
vanilla	order/encounter2	encounter	on_new_game	procedure	<procedure 3 tokens>	1
vanilla	order/encounter2	encounter	owner	name	WANDERING_MONSTER_PLAYER	1
vanilla	order/encounter2	encounter	parley_encounter	number	0	1
vanilla	order/encounter2	encounter	quest_list	dictionary	<dictionary 6 tokens>	1
vanilla	order/encounter2	encounter	scenario	text	Order1	1
vanilla	order/encounter2	encounter	setup	procedure	<procedure 3 tokens>	1
vanilla	order/encounter2	encounter	spoils	procedure	<procedure 7 tokens>	1
vanilla	order/encounter2	encounter	sprite_type	expression	terrainsprites begin cave end	1
vanilla	order/encounter2	encounter	tileset	text	til/jeff01.til	1
vanilla	order/encounter2	encounter	unknown_name	name	T_scenario_order_encounter2_unknown_name	1
vanilla	order/encounter20	encounter	ai_leave_alone	name	true	1
vanilla	order/encounter20	encounter	alldie	procedure	<procedure 4 tokens>	1
vanilla	order/encounter20	encounter	army_spoils_list	procedure	<procedure 9 tokens>	1
vanilla	order/encounter20	encounter	choice	number	1	1
vanilla	order/encounter20	encounter	discover_message	procedure	<procedure 3 tokens>	1
vanilla	order/encounter20	encounter	dummy	array	<array 5 tokens>	1
vanilla	order/encounter20	encounter	encounter_enter_text	name	T_scenario_order_encounter20_enter	1
vanilla	order/encounter20	encounter	encounter_exit_text	name	T_scenario_order_encounter20_exit	1
vanilla	order/encounter20	encounter	encounter_exit_text2	name	T_scenario_order_encounter20b_exit	1
vanilla	order/encounter20	encounter	faith	name	ORDER	1
vanilla	order/encounter20	encounter	flee	procedure	<procedure 4 tokens>	1
vanilla	order/encounter20	encounter	key	text	or a1e20 - enc20	1
vanilla	order/encounter20	encounter	lose	procedure	<procedure 4 tokens>	1
vanilla	order/encounter20	encounter	mapfile	text	map/licave.smp	1
vanilla	order/encounter20	encounter	name	name	T_scenario_order_encounter20_name	1
vanilla	order/encounter20	encounter	on_new_game	procedure	<procedure 3 tokens>	1
vanilla	order/encounter20	encounter	owner	name	WANDERING_MONSTER_PLAYER	1
vanilla	order/encounter20	encounter	parley_encounter	number	0	1
vanilla	order/encounter20	encounter	scenario	text	Order1	1
vanilla	order/encounter20	encounter	setup	procedure	<procedure 3 tokens>	1
vanilla	order/encounter20	encounter	spells_spoils_list	procedure	<procedure 14 tokens>	1
vanilla	order/encounter20	encounter	spoils	procedure	<procedure 16 tokens>	1
vanilla	order/encounter20	encounter	sprite_type	expression	terrainsprites begin cave end	1
vanilla	order/encounter20	encounter	tileset	text	til/libldg01.til	1
vanilla	order/encounter20	encounter	unknown_name	name	T_scenario_order_encounter20_unknown_name	1
vanilla	order/encounter20b	encounter	ai_leave_alone	name	true	1
vanilla	order/encounter20b	encounter	alldie	procedure	<procedure 4 tokens>	1
vanilla	order/encounter20b	encounter	army_specification	procedure	<procedure 53 tokens>	1
vanilla	order/encounter20b	encounter	army_spoils_list	procedure	<procedure 2 tokens>	1
vanilla	order/encounter20b	encounter	artifact_spoils_list	procedure	<procedure 8 tokens>	1
vanilla	order/encounter20b	encounter	discover_message	procedure	<procedure 3 tokens>	1
vanilla	order/encounter20b	encounter	dummy	array	<array 5 tokens>	1
vanilla	order/encounter20b	encounter	encounter	procedure	<procedure 28 tokens>	1
vanilla	order/encounter20b	encounter	encounter_enter_text	name	T_scenario_order_encounter20b_enter	1
vanilla	order/encounter20b	encounter	encounter_exit_text	name	T_scenario_order_encounter20b_exit	1
vanilla	order/encounter20b	encounter	faith	name	ORDER	1
vanilla	order/encounter20b	encounter	flee	procedure	<procedure 4 tokens>	1
vanilla	order/encounter20b	encounter	key	text	or a1e20b - encounter20b	1
vanilla	order/encounter20b	encounter	lose	procedure	<procedure 4 tokens>	1
vanilla	order/encounter20b	encounter	mapfile	text	map/licave.smp	1
vanilla	order/encounter20b	encounter	name	name	T_scenario_order_encounter20b_name	1
vanilla	order/encounter20b	encounter	on_new_game	procedure	<procedure 3 tokens>	1
vanilla	order/encounter20b	encounter	owner	name	WANDERING_MONSTER_PLAYER	1
vanilla	order/encounter20b	encounter	parley_encounter	number	0	1
vanilla	order/encounter20b	encounter	quest_list	dictionary	<dictionary 6 tokens>	1
vanilla	order/encounter20b	encounter	scenario	text	UNUSED ORDER1	1
vanilla	order/encounter20b	encounter	setup	procedure	<procedure 3 tokens>	1
vanilla	order/encounter20b	encounter	spoils	procedure	<procedure 16 tokens>	1
vanilla	order/encounter20b	encounter	sprite_type	expression	terrainsprites begin cave end	1
vanilla	order/encounter20b	encounter	tileset	text	til/libldg01.til	1
vanilla	order/encounter20b	encounter	unknown_name	name	T_scenario_order_encounter20b_unknown_name	1
vanilla	order/encounter21	encounter	ai_leave_alone	name	true	1
vanilla	order/encounter21	encounter	alldie	procedure	<procedure 4 tokens>	1
vanilla	order/encounter21	encounter	army_specification	procedure	<procedure 18 tokens>	1
vanilla	order/encounter21	encounter	discover_message	procedure	<procedure 3 tokens>	1
vanilla	order/encounter21	encounter	dummy	array	<array 5 tokens>	1
vanilla	order/encounter21	encounter	encounter	procedure	<procedure 28 tokens>	1
vanilla	order/encounter21	encounter	encounter_enter_text	name	T_scenario_order_encounter21_enter	1
vanilla	order/encounter21	encounter	encounter_exit_text	name	T_scenario_order_encounter21_exit	1
vanilla	order/encounter21	encounter	faith	name	ORDER	1
vanilla	order/encounter21	encounter	flee	procedure	<procedure 4 tokens>	1
vanilla	order/encounter21	encounter	key	text	or a1e21 - enc21 	1
vanilla	order/encounter21	encounter	lose	procedure	<procedure 4 tokens>	1
vanilla	order/encounter21	encounter	mapfile	text	map/licave.smp	1
vanilla	order/encounter21	encounter	name	name	T_scenario_order_encounter21_name	1
vanilla	order/encounter21	encounter	owner	name	WANDERING_MONSTER_PLAYER	1
vanilla	order/encounter21	encounter	parley_encounter	number	1	1
vanilla	order/encounter21	encounter	quest_list	dictionary	<dictionary 4 tokens>	1
vanilla	order/encounter21	encounter	scenario	text	Order1	1
vanilla	order/encounter21	encounter	setup	procedure	<procedure 3 tokens>	1
vanilla	order/encounter21	encounter	spoils	procedure	<procedure 9 tokens>	1
vanilla	order/encounter21	encounter	sprite_type	expression	terrainsprites begin cave end	1
vanilla	order/encounter21	encounter	tileset	text	til/libldg01.til	1
vanilla	order/encounter21	encounter	unknown_name	name	T_scenario_order_encounter21_unknown_name	1
vanilla	order/encounter22	encounter	ai_leave_alone	name	true	1
vanilla	order/encounter22	encounter	alldie	procedure	<procedure 4 tokens>	1
vanilla	order/encounter22	encounter	army_specification	procedure	<procedure 9 tokens>	1
vanilla	order/encounter22	encounter	artifact_spoils_list	procedure	<procedure 5 tokens>	1
vanilla	order/encounter22	encounter	discover_message	procedure	<procedure 3 tokens>	1
vanilla	order/encounter22	encounter	dummy	array	<array 5 tokens>	1
vanilla	order/encounter22	encounter	encounter	procedure	<procedure 21 tokens>	1
vanilla	order/encounter22	encounter	encounter_enter_text	name	T_scenario_order_encounter22_enter	1
vanilla	order/encounter22	encounter	encounter_enter_text2	name	T_scenario_order_encounter22_enter2	1
vanilla	order/encounter22	encounter	encounter_exit_text	name	T_scenario_order_encounter22_exit	1
vanilla	order/encounter22	encounter	faith	name	ORDER	1
vanilla	order/encounter22	encounter	flee	procedure	<procedure 4 tokens>	1
vanilla	order/encounter22	encounter	key	text	or a1e22 - enc22 	1
vanilla	order/encounter22	encounter	lose	procedure	<procedure 4 tokens>	1
vanilla	order/encounter22	encounter	mapfile	text	map/fidung.smp	1
vanilla	order/encounter22	encounter	name	name	T_scenario_order_encounter22_name	1
vanilla	order/encounter22	encounter	on_new_game	procedure	<procedure 3 tokens>	1
vanilla	order/encounter22	encounter	owner	name	WANDERING_MONSTER_PLAYER	1
vanilla	order/encounter22	encounter	parley_encounter	number	0	1
vanilla	order/encounter22	encounter	quest_list	dictionary	<dictionary 6 tokens>	1
vanilla	order/encounter22	encounter	scenario	text	Order1	1
vanilla	order/encounter22	encounter	setup	procedure	<procedure 3 tokens>	1
vanilla	order/encounter22	encounter	spoils	procedure	<procedure 14 tokens>	1
vanilla	order/encounter22	encounter	sprite_type	expression	terrainsprites begin cave end	1
vanilla	order/encounter22	encounter	tileset	text	til/fibldg01.til	1
vanilla	order/encounter22	encounter	unknown_name	name	T_scenario_order_encounter22_unknown_name	1
vanilla	order/encounter23	encounter	ai_leave_alone	name	true	1
vanilla	order/encounter23	encounter	alldie	procedure	<procedure 4 tokens>	1
vanilla	order/encounter23	encounter	army_specification	procedure	<procedure 14 tokens>	1
vanilla	order/encounter23	encounter	discover_message	procedure	<procedure 3 tokens>	1
vanilla	order/encounter23	encounter	dummy	array	<array 5 tokens>	1
vanilla	order/encounter23	encounter	encounter	procedure	<procedure 162 tokens>	1
vanilla	order/encounter23	encounter	encounter_enter_text	name	T_scenario_order_encounter23_enter	1
vanilla	order/encounter23	encounter	encounter_enter_text2	name	T_scenario_order_encounter23_enter2	1
vanilla	order/encounter23	encounter	encounter_exit_text	name	T_scenario_order_encounter23_exit	1
vanilla	order/encounter23	encounter	faith	name	ORDER	1
vanilla	order/encounter23	encounter	flee	procedure	<procedure 4 tokens>	1
vanilla	order/encounter23	encounter	key	text	or a1e23 - enc23	1
vanilla	order/encounter23	encounter	lose	procedure	<procedure 4 tokens>	1
vanilla	order/encounter23	encounter	mapfile	text	map/niceinside.smp	1
vanilla	order/encounter23	encounter	name	name	T_scenario_order_encounter23_name	1
vanilla	order/encounter23	encounter	owner	name	WANDERING_MONSTER_PLAYER	1
vanilla	order/encounter23	encounter	parley_encounter	number	1	1
vanilla	order/encounter23	encounter	quest_list	dictionary	<dictionary 4 tokens>	1
vanilla	order/encounter23	encounter	scenario	text	Order1	1
vanilla	order/encounter23	encounter	setup	procedure	<procedure 3 tokens>	1
vanilla	order/encounter23	encounter	spoils	procedure	<procedure 10 tokens>	1
vanilla	order/encounter23	encounter	sprite_type	expression	terrainsprites begin cave end	1
vanilla	order/encounter23	encounter	tileset	text	til/libldg01.til	1
vanilla	order/encounter23	encounter	unknown_name	name	T_scenario_order_encounter23_unknown_name	1
vanilla	order/encounter24	encounter	ai_leave_alone	name	true	1
vanilla	order/encounter24	encounter	alldie	procedure	<procedure 4 tokens>	1
vanilla	order/encounter24	encounter	artifact_spoils_list	procedure	<procedure 5 tokens>	1
vanilla	order/encounter24	encounter	discover_message	procedure	<procedure 3 tokens>	1
vanilla	order/encounter24	encounter	dummy	array	<array 5 tokens>	1
vanilla	order/encounter24	encounter	encounter	procedure	<procedure 28 tokens>	1
vanilla	order/encounter24	encounter	encounter_enter_text	name	T_scenario_order_encounter24_enter	1
vanilla	order/encounter24	encounter	encounter_exit_text	name	T_scenario_order_encounter24_exit	1
vanilla	order/encounter24	encounter	faith	name	DEATH	1
vanilla	order/encounter24	encounter	flee	procedure	<procedure 4 tokens>	1
vanilla	order/encounter24	encounter	key	text	or a1e24 - e24 5lvl	1
vanilla	order/encounter24	encounter	lose	procedure	<procedure 4 tokens>	1
vanilla	order/encounter24	encounter	mapfile	text	map/lances.smp	1
vanilla	order/encounter24	encounter	name	name	T_scenario_order_encounter24_name	1
vanilla	order/encounter24	encounter	on_new_game	procedure	<procedure 3 tokens>	1
vanilla	order/encounter24	encounter	owner	name	WANDERING_MONSTER_PLAYER	1
vanilla	order/encounter24	encounter	parley_encounter	number	0	1
vanilla	order/encounter24	encounter	quest_list	dictionary	<dictionary 6 tokens>	1
vanilla	order/encounter24	encounter	scenario	text	Order1	1
vanilla	order/encounter24	encounter	setup	procedure	<procedure 3 tokens>	1
vanilla	order/encounter24	encounter	spoils	procedure	<procedure 7 tokens>	1
vanilla	order/encounter24	encounter	sprite_type	expression	terrainsprites begin cave end	1
vanilla	order/encounter24	encounter	tileset	text	til/ruins01.til	1
vanilla	order/encounter24	encounter	unknown_name	name	T_scenario_order_encounter24_unknown_name	1
vanilla	order/encounter25	encounter	ai_leave_alone	name	true	1
